App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time,User_Engagement_Level
Swiggy,2019-09-08,10.0,69.0,0 days 06:14:11,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-09,10.0,81.0,0 days 06:15:44,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-10,2.0,81.0,0 days 05:02:02,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-13,7.0,93.0,0 days 07:41:37,8:09:57,338.0,0:1:26,Highly Engaged
Swiggy,2019-09-16,7.0,60.0,0 days 05:25:12,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-25,12.0,70.0,0 days 04:47:48,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-26,48.0,103.0,0 days 06:03:26,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-09-27,4.0,61.0,0 days 03:31:31,8:09:57,338.0,0:1:26,Low Engaged
Swiggy,2019-09-30,7.0,63.0,0 days 05:12:23,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-10-02,6.0,80.0,0 days 08:09:54,8:09:57,338.0,0:1:26,Highly Engaged
Swiggy,2019-10-08,14.0,68.0,0 days 05:36:21,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-10-09,1.0,60.0,0 days 06:45:04,8:09:57,338.0,0:1:26,Highly Engaged
Swiggy,2019-10-13,1.0,57.0,0 days 06:56:10,8:09:57,338.0,0:1:26,Highly Engaged
Swiggy,2019-10-15,11.0,63.0,0 days 06:03:32,8:09:57,338.0,0:1:26,Moderately Engaged
Swiggy,2019-10-17,2.0,84.0,0 days 07:00:45,8:09:57,338.0,0:1:26,Highly Engaged
TED,2019-07-30,3.0,66.0,0 days 05:32:03,0:03:08,4.0,0:0:47,Moderately Engaged
Telegram,2019-09-30,6.0,63.0,0 days 05:12:23,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-01,10.0,68.0,0 days 06:18:51,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-02,19.0,80.0,0 days 08:09:54,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-03,19.0,77.0,0 days 07:37:37,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-04,1.0,90.0,0 days 04:28:53,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-07,2.0,68.0,0 days 05:32:04,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-08,1.0,68.0,0 days 05:36:21,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-09,3.0,60.0,0 days 06:45:04,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-11,1.0,74.0,0 days 07:11:46,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-12,4.0,59.0,0 days 07:25:16,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-14,15.0,57.0,0 days 05:32:11,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-15,7.0,63.0,0 days 06:03:32,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-16,5.0,79.0,0 days 08:01:33,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-10-22,9.0,54.0,0 days 03:27:35,4:13:53,263.0,0:0:57,Low Engaged
Telegram,2019-10-23,2.0,88.0,0 days 05:08:04,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-25,2.0,65.0,0 days 06:03:20,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-27,1.0,83.0,0 days 04:45:04,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-10-28,6.0,85.0,0 days 03:28:33,4:13:53,263.0,0:0:57,Low Engaged
Telegram,2019-10-29,2.0,81.0,0 days 05:37:58,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-02,11.0,81.0,0 days 07:10:10,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-11-03,26.0,57.0,0 days 05:45:34,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-04,8.0,78.0,0 days 05:23:14,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-06,1.0,72.0,0 days 03:03:16,4:13:53,263.0,0:0:57,Low Engaged
Telegram,2019-11-08,6.0,79.0,0 days 06:13:26,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-10,1.0,62.0,0 days 06:58:54,4:13:53,263.0,0:0:57,Highly Engaged
Telegram,2019-11-11,2.0,78.0,0 days 05:56:43,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-13,4.0,76.0,0 days 05:05:49,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-15,2.0,76.0,0 days 03:55:27,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-16,2.0,77.0,0 days 05:55:52,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-18,2.0,63.0,0 days 04:40:07,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-21,2.0,66.0,0 days 06:01:38,4:13:53,263.0,0:0:57,Moderately Engaged
Telegram,2019-11-25,1.0,79.0,0 days 05:11:51,4:13:53,263.0,0:0:57,Moderately Engaged
UFO VPN Basic,2019-06-17,2.0,56.0,0 days 05:09:57,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-06-19,3.0,52.0,0 days 06:39:43,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-06-23,2.0,74.0,0 days 06:38:16,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-06-24,1.0,37.0,0 days 04:58:25,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-06-25,2.0,59.0,0 days 06:03:45,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-06-26,1.0,75.0,0 days 06:15:42,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-06-27,1.0,56.0,0 days 07:51:13,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-06-29,1.0,70.0,0 days 07:28:32,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-07-18,2.0,64.0,0 days 06:48:43,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-08-10,4.0,69.0,0 days 03:06:10,0:57:33,96.0,0:0:35,Low Engaged
UFO VPN Basic,2019-08-11,2.0,81.0,0 days 04:35:58,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-08-17,3.0,61.0,0 days 09:24:33,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-08-18,1.0,62.0,0 days 07:35:19,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-08-21,1.0,92.0,0 days 06:03:01,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-08-31,1.0,90.0,0 days 06:53:43,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-09-21,3.0,53.0,0 days 07:09:46,0:57:33,96.0,0:0:35,Highly Engaged
UFO VPN Basic,2019-09-28,2.0,63.0,0 days 06:04:37,0:57:33,96.0,0:0:35,Moderately Engaged
UFO VPN Basic,2019-09-29,2.0,100.0,0 days 05:24:17,0:57:33,96.0,0:0:35,Moderately Engaged
Uber Eats,2019-05-23,2.0,49.0,0 days 05:56:30,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-05-27,3.0,68.0,0 days 06:14:55,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-05-30,23.0,68.0,0 days 08:37:01,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-05-31,16.0,79.0,0 days 05:37:58,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-06,31.0,55.0,0 days 06:30:48,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-11,24.0,78.0,0 days 05:18:00,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-12,3.0,72.0,0 days 06:10:34,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-13,14.0,82.0,0 days 04:56:10,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-17,13.0,56.0,0 days 05:09:57,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-18,10.0,49.0,0 days 05:28:29,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-20,2.0,64.0,0 days 04:37:30,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-21,2.0,61.0,0 days 04:51:40,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-22,18.0,80.0,0 days 07:17:22,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-06-23,8.0,74.0,0 days 06:38:16,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-06-25,7.0,59.0,0 days 06:03:45,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-26,5.0,75.0,0 days 06:15:42,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-27,31.0,56.0,0 days 07:51:13,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-06-28,13.0,60.0,0 days 04:02:33,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-06-30,10.0,69.0,0 days 07:17:21,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-07-03,1.0,74.0,0 days 08:40:21,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-07-11,2.0,87.0,0 days 06:59:12,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-07-14,3.0,92.0,0 days 07:53:56,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-07-20,14.0,110.0,0 days 07:46:52,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-08-01,3.0,64.0,0 days 05:37:12,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-08-05,6.0,73.0,0 days 04:02:18,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-08-29,2.0,58.0,0 days 03:56:34,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-09-02,2.0,70.0,0 days 07:21:15,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-09-04,32.0,55.0,0 days 05:16:44,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-09-05,33.0,79.0,0 days 06:33:23,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-09-08,13.0,69.0,0 days 06:14:11,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-09-09,6.0,81.0,0 days 06:15:44,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-09-11,4.0,83.0,0 days 07:24:06,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-09-13,47.0,93.0,0 days 07:41:37,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-09-17,14.0,81.0,0 days 06:35:45,8:17:06,268.0,0:1:51,Highly Engaged
Uber Eats,2019-09-18,3.0,100.0,0 days 04:55:35,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-10-08,4.0,68.0,0 days 05:36:21,8:17:06,268.0,0:1:51,Moderately Engaged
Uber Eats,2019-10-17,20.0,84.0,0 days 07:00:45,8:17:06,268.0,0:1:51,Highly Engaged
Udemy,2019-08-13,3.0,80.0,0 days 05:46:56,1:23:22,41.0,0:2:02,Moderately Engaged
Udemy,2019-08-14,18.0,91.0,0 days 05:39:46,1:23:22,41.0,0:2:02,Moderately Engaged
Udemy,2019-08-17,5.0,61.0,0 days 09:24:33,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-08-23,5.0,77.0,0 days 06:07:13,1:23:22,41.0,0:2:02,Moderately Engaged
Udemy,2019-08-24,3.0,107.0,0 days 04:10:35,1:23:22,41.0,0:2:02,Moderately Engaged
Udemy,2019-08-30,2.0,69.0,0 days 07:45:25,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-09-02,2.0,70.0,0 days 07:21:15,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-09-05,8.0,79.0,0 days 06:33:23,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-09-17,13.0,81.0,0 days 06:35:45,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-09-29,2.0,100.0,0 days 05:24:17,1:23:22,41.0,0:2:02,Moderately Engaged
Udemy,2019-10-13,3.0,57.0,0 days 06:56:10,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-10-17,2.0,84.0,0 days 07:00:45,1:23:22,41.0,0:2:02,Highly Engaged
Udemy,2019-11-07,9.0,66.0,0 days 06:15:50,1:23:22,41.0,0:2:02,Moderately Engaged
Video Player,2019-05-18,2.0,68.0,0 days 04:37:25,0:50:06,27.0,0:1:51,Moderately Engaged
Video Player,2019-06-15,32.0,71.0,0 days 05:08:02,0:50:06,27.0,0:1:51,Moderately Engaged
Video Player,2019-06-17,3.0,56.0,0 days 05:09:57,0:50:06,27.0,0:1:51,Moderately Engaged
Video Player,2019-07-03,2.0,74.0,0 days 08:40:21,0:50:06,27.0,0:1:51,Highly Engaged
Video Player,2019-08-03,2.0,63.0,0 days 09:30:01,0:50:06,27.0,0:1:51,Highly Engaged
Video Player,2019-08-19,4.0,50.0,0 days 04:24:46,0:50:06,27.0,0:1:51,Moderately Engaged
WPS Office,2019-07-25,9.0,57.0,0 days 05:19:29,0:30:02,51.0,0:0:35,Moderately Engaged
WPS Office,2019-10-01,2.0,68.0,0 days 06:18:51,0:30:02,51.0,0:0:35,Moderately Engaged
WPS Office,2019-10-04,2.0,90.0,0 days 04:28:53,0:30:02,51.0,0:0:35,Moderately Engaged
WPS Office,2019-10-29,2.0,81.0,0 days 05:37:58,0:30:02,51.0,0:0:35,Moderately Engaged
WPS Office,2019-11-18,2.0,63.0,0 days 04:40:07,0:30:02,51.0,0:0:35,Moderately Engaged
WhatsApp,2019-05-17,65.0,33.0,0 days 02:51:12,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-05-18,44.0,68.0,0 days 04:37:25,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-19,37.0,80.0,0 days 05:27:18,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-20,11.0,34.0,0 days 03:17:24,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-05-22,68.0,78.0,0 days 07:31:39,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-05-23,95.0,49.0,0 days 05:56:30,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-24,148.0,70.0,0 days 07:44:25,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-05-25,10.0,58.0,0 days 03:34:42,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-05-26,15.0,52.0,0 days 06:55:16,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-05-27,25.0,68.0,0 days 06:14:55,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-28,51.0,64.0,0 days 05:18:12,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-29,56.0,63.0,0 days 06:04:37,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-05-30,20.0,68.0,0 days 08:37:01,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-05-31,15.0,79.0,0 days 05:37:58,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-01,10.0,73.0,0 days 05:33:07,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-02,30.0,53.0,0 days 05:12:32,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-03,17.0,82.0,0 days 04:34:45,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-04,12.0,75.0,0 days 05:07:30,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-05,17.0,45.0,0 days 07:04:15,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-06,31.0,55.0,0 days 06:30:48,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-07,24.0,69.0,0 days 05:33:33,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-08,34.0,80.0,0 days 06:10:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-09,30.0,66.0,0 days 07:11:13,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-10,18.0,79.0,0 days 04:22:21,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-11,26.0,78.0,0 days 05:18:00,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-12,29.0,72.0,0 days 06:10:34,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-13,17.0,82.0,0 days 04:56:10,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-14,13.0,68.0,0 days 06:28:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-15,59.0,71.0,0 days 05:08:02,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-16,7.0,105.0,0 days 04:54:08,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-17,74.0,56.0,0 days 05:09:57,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-18,44.0,49.0,0 days 05:28:29,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-19,45.0,52.0,0 days 06:39:43,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-20,36.0,64.0,0 days 04:37:30,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-21,38.0,61.0,0 days 04:51:40,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-22,51.0,80.0,0 days 07:17:22,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-23,70.0,74.0,0 days 06:38:16,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-24,32.0,37.0,0 days 04:58:25,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-25,23.0,59.0,0 days 06:03:45,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-26,54.0,75.0,0 days 06:15:42,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-27,4.0,56.0,0 days 07:51:13,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-28,11.0,60.0,0 days 04:02:33,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-06-29,24.0,70.0,0 days 07:28:32,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-06-30,26.0,69.0,0 days 07:17:21,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-01,31.0,76.0,0 days 06:15:09,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-02,24.0,83.0,0 days 06:15:16,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-03,80.0,74.0,0 days 08:40:21,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-04,20.0,36.0,0 days 03:35:33,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-05,95.0,104.0,0 days 07:58:23,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-06,44.0,96.0,0 days 04:01:14,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-07,10.0,98.0,0 days 04:11:54,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-08,40.0,119.0,0 days 04:59:14,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-09,62.0,69.0,0 days 07:45:22,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-10,19.0,92.0,0 days 06:08:02,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-11,42.0,87.0,0 days 06:59:12,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-12,18.0,65.0,0 days 04:24:32,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-13,20.0,76.0,0 days 03:54:05,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-14,51.0,92.0,0 days 07:53:56,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-15,73.0,90.0,0 days 07:53:29,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-16,47.0,71.0,0 days 05:36:16,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-17,11.0,58.0,0 days 05:19:17,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-18,50.0,64.0,0 days 06:48:43,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-19,18.0,68.0,0 days 05:48:51,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-20,45.0,110.0,0 days 07:46:52,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-07-21,32.0,64.0,0 days 05:48:20,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-22,39.0,82.0,0 days 04:54:36,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-23,18.0,91.0,0 days 04:53:25,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-24,14.0,65.0,0 days 05:22:45,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-25,38.0,57.0,0 days 05:19:29,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-26,26.0,63.0,0 days 05:47:43,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-27,10.0,64.0,0 days 03:49:00,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-28,29.0,81.0,0 days 03:39:34,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-29,22.0,59.0,0 days 04:48:43,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-30,21.0,66.0,0 days 05:32:03,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-07-31,22.0,70.0,0 days 04:25:26,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-01,57.0,64.0,0 days 05:37:12,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-02,41.0,92.0,0 days 06:07:58,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-03,24.0,63.0,0 days 09:30:01,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-08-04,54.0,57.0,0 days 04:30:18,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-05,27.0,73.0,0 days 04:02:18,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-06,7.0,67.0,0 days 04:29:27,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-07,4.0,83.0,0 days 03:42:42,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-08,7.0,65.0,0 days 05:13:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-09,40.0,79.0,0 days 04:39:07,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-10,12.0,69.0,0 days 03:06:10,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-08-11,43.0,81.0,0 days 04:35:58,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-12,16.0,53.0,0 days 05:26:19,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-13,40.0,80.0,0 days 05:46:56,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-14,32.0,91.0,0 days 05:39:46,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-15,50.0,83.0,0 days 06:43:34,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-08-16,32.0,83.0,0 days 05:54:50,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-17,74.0,61.0,0 days 09:24:33,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-08-18,137.0,62.0,0 days 07:35:19,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-08-19,7.0,50.0,0 days 04:24:46,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-20,33.0,69.0,0 days 06:10:46,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-21,33.0,92.0,0 days 06:03:01,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-22,84.0,158.0,0 days 05:58:09,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-23,30.0,77.0,0 days 06:07:13,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-24,35.0,107.0,0 days 04:10:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-25,7.0,114.0,0 days 04:36:27,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-26,69.0,93.0,0 days 05:47:29,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-27,19.0,60.0,0 days 04:49:13,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-28,61.0,73.0,0 days 05:32:34,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-29,101.0,58.0,0 days 03:56:34,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-08-30,64.0,69.0,0 days 07:45:25,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-08-31,26.0,90.0,0 days 06:53:43,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-01,49.0,121.0,0 days 03:55:56,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-02,38.0,70.0,0 days 07:21:15,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-03,56.0,79.0,0 days 06:04:16,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-04,26.0,55.0,0 days 05:16:44,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-05,65.0,79.0,0 days 06:33:23,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-06,92.0,80.0,0 days 06:48:28,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-07,37.0,84.0,0 days 07:04:27,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-08,38.0,69.0,0 days 06:14:11,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-09,74.0,81.0,0 days 06:15:44,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-10,38.0,81.0,0 days 05:02:02,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-11,115.0,83.0,0 days 07:24:06,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-12,33.0,70.0,0 days 04:35:26,145:21:53,6366.0,0:1:22,Moderately Engaged
