App name,Date,Duration
Phone,2019-09-24,13.0
Phone,2019-09-25,34.0
Phone,2019-09-26,18.0
Phone,2019-09-29,2.0
Phone,2019-09-30,17.0
Phone,2019-10-01,44.0
Phone,2019-10-02,54.0
Phone,2019-10-03,22.0
Phone,2019-10-04,29.0
Phone,2019-10-05,1.0
Phone,2019-10-07,3.0
Phone,2019-10-08,18.0
Phone,2019-10-09,24.0
Phone,2019-10-10,26.0
Phone,2019-10-11,27.0
Phone,2019-10-12,18.0
Phone,2019-10-13,18.0
Phone,2019-10-14,30.0
Phone,2019-10-15,21.0
Phone,2019-10-16,14.0
Phone,2019-10-17,13.0
Phone,2019-10-18,61.0
Phone,2019-10-19,15.0
Phone,2019-10-20,13.0
Phone,2019-10-21,17.0
Phone,2019-10-22,38.0
Phone,2019-10-23,2.0
Phone,2019-10-24,23.0
Phone,2019-10-26,5.0
Phone,2019-10-27,9.0
Phone,2019-10-28,8.0
Phone,2019-10-29,15.0
Phone,2019-10-30,25.0
Phone,2019-10-31,8.0
Phone,2019-11-01,13.0
Phone,2019-11-02,30.0
Phone,2019-11-03,15.0
Phone,2019-11-04,26.0
Phone,2019-11-05,4.0
Phone,2019-11-06,7.0
Phone,2019-11-07,19.0
Phone,2019-11-08,21.0
Phone,2019-11-09,19.0
Phone,2019-11-13,43.0
Phone,2019-11-14,42.0
Phone,2019-11-15,23.0
Phone,2019-11-16,79.0
Phone,2019-11-17,38.0
Phone,2019-11-18,7.0
Phone,2019-11-20,22.0
Phone,2019-11-21,18.0
Phone,2019-11-22,1.0
Phone,2019-11-23,4.0
Phone,2019-11-24,5.0
Phone,2019-11-25,3.0
Pixaloop,2019-07-23,7.0
Prime Video,2019-06-30,4.0
Pushbullet,2019-06-01,4.0
SHAREit,2019-06-03,16.0
SIM card manager,2019-10-05,1.0
Samsung Cloud,2019-05-17,3.0
Samsung Experience Service,2019-05-17,1.0
Samsung Keyboard,2019-06-01,1.0
Samsung Max,2019-06-14,3.0
Samsung Max,2019-09-09,5.0
Samsung Max,2019-09-14,2.0
Samsung Max,2019-09-28,2.0
Samsung Music,2019-05-18,4.0
Samsung Music,2019-05-30,1.0
Samsung Music,2019-06-08,4.0
Samsung Music,2019-06-12,11.0
Samsung Music,2019-07-04,1.0
Samsung Music,2019-07-08,1.0
Samsung Music,2019-07-13,4.0
Samsung Music,2019-09-11,1.0
Samsung Music,2019-09-13,2.0
Samsung Music,2019-09-14,1.0
Samsung Music,2019-09-29,1.0
Samsung Music,2019-09-30,1.0
Samsung Music,2019-10-04,1.0
Samsung Music,2019-10-16,5.0
Samsung Music,2019-11-11,1.0
Samsung Music,2019-11-17,2.0
Samsung Music,2019-11-22,2.0
Samsung Notes,2019-05-24,7.0
Samsung Notes,2019-07-01,2.0
Samsung Notes,2019-07-30,1.0
Samsung Notes,2019-09-02,1.0
Samsung Notes,2019-09-09,2.0
Samsung Notes,2019-09-13,1.0
Samsung Notes,2019-09-17,5.0
Samsung Notes,2019-09-18,5.0
Samsung Notes,2019-10-02,2.0
Samsung Notes,2019-10-22,2.0
Samsung Notes,2019-11-02,1.0
Samsung Notes,2019-11-05,1.0
Samsung Notes,2019-11-06,3.0
Samsung Notes,2019-11-08,1.0
Samsung Notes,2019-11-14,2.0
Screen off,2019-05-18,65.0
Screen off,2019-05-19,99.0
Screen off,2019-05-20,54.0
Screen off,2019-05-21,68.0
Screen off,2019-05-22,180.0
Screen off,2019-05-23,271.0
Screen off,2019-05-24,104.0
Screen off,2019-05-25,14.0
Screen off,2019-05-26,34.0
Screen off,2019-05-27,199.0
Screen off,2019-05-28,138.0
Screen off,2019-05-29,152.0
Screen off,2019-05-30,122.0
Screen off,2019-05-31,81.0
Screen off,2019-06-01,231.0
Screen off,2019-06-02,120.0
Screen off,2019-06-03,39.0
Screen off,2019-06-04,51.0
Screen off,2019-06-05,198.0
Screen off,2019-06-06,316.0
Screen off,2019-06-07,167.0
Screen off,2019-06-08,124.0
Screen off,2019-06-09,28.0
Screen off,2019-06-10,160.0
Screen off,2019-06-11,152.0
Screen off,2019-06-12,207.0
Screen off,2019-06-13,135.0
Screen off,2019-06-14,172.0
Screen off,2019-06-15,41.0
Screen off,2019-06-16,19.0
Screen off,2019-06-17,149.0
Screen off,2019-06-18,52.0
Screen off,2019-06-19,94.0
Screen off,2019-06-20,112.0
Screen off,2019-06-21,44.0
Screen off,2019-06-22,53.0
Screen off,2019-06-23,109.0
Screen off,2019-06-24,22.0
Screen off,2019-06-25,108.0
Screen off,2019-06-26,158.0
Screen off,2019-06-27,78.0
Screen off,2019-06-28,69.0
Screen off,2019-06-29,78.0
Screen off,2019-06-30,117.0
Screen off,2019-07-01,196.0
Screen off,2019-07-02,52.0
Screen off,2019-07-03,21.0
Screen off,2019-07-04,2.0
Screen off,2019-07-05,89.0
Screen off,2019-07-06,118.0
Screen off,2019-07-07,81.0
Screen off,2019-07-08,81.0
Screen off,2019-07-09,169.0
Screen off,2019-07-10,102.0
Screen off,2019-07-11,121.0
Screen off,2019-07-12,103.0
Screen off,2019-07-13,19.0
Screen off,2019-07-14,51.0
Screen off,2019-07-15,129.0
Screen off,2019-07-16,133.0
Screen off,2019-07-17,148.0
Screen off,2019-07-18,283.0
Screen off,2019-07-19,151.0
Screen off,2019-07-20,178.0
Screen off,2019-07-21,46.0
Screen off,2019-07-22,91.0
Screen off,2019-07-23,253.0
Screen off,2019-07-24,106.0
Screen off,2019-07-25,221.0
Screen off,2019-07-26,235.0
Screen off,2019-07-27,53.0
Screen off,2019-07-28,14.0
Screen off,2019-07-29,91.0
Screen off,2019-07-30,114.0
Screen off,2019-07-31,109.0
Screen off,2019-08-01,99.0
Screen off,2019-08-02,288.0
Screen off,2019-08-03,166.0
Screen off,2019-08-04,29.0
Screen off,2019-08-05,168.0
Screen off,2019-08-06,189.0
Screen off,2019-08-07,255.0
Screen off,2019-08-08,144.0
Screen off,2019-08-09,133.0
Screen off,2019-08-10,88.0
Screen off,2019-08-11,98.0
Screen off,2019-08-12,128.0
Screen off,2019-08-13,182.0
Screen off,2019-08-14,235.0
Screen off,2019-08-15,100.0
Screen off,2019-08-16,54.0
Screen off,2019-08-17,109.0
Screen off,2019-08-18,64.0
Screen off,2019-08-19,135.0
Screen off,2019-08-20,106.0
Screen off,2019-08-21,87.0
Screen off,2019-08-22,56.0
Screen off,2019-08-23,178.0
Screen off,2019-08-24,89.0
Screen off,2019-08-25,91.0
Screen off,2019-08-26,159.0
Screen off,2019-08-27,129.0
Screen off,2019-08-28,104.0
Screen off,2019-08-29,214.0
Screen off,2019-08-30,211.0
Screen off,2019-08-31,131.0
Screen off,2019-09-01,72.0
Screen off,2019-09-02,148.0
Screen off,2019-09-03,199.0
Screen off,2019-09-04,247.0
Screen off,2019-09-05,186.0
Screen off,2019-09-06,275.0
Screen off,2019-09-07,157.0
Screen off,2019-09-08,15.0
Screen off,2019-09-09,208.0
Screen off,2019-09-10,268.0
Screen off,2019-09-11,262.0
Screen off,2019-09-12,331.0
Screen off,2019-09-13,123.0
Screen off,2019-09-14,143.0
Screen off,2019-09-15,339.0
Screen off,2019-09-16,197.0
Screen off,2019-09-17,256.0
Screen off,2019-09-18,107.0
Screen off,2019-09-19,281.0
Screen off,2019-09-20,152.0
Screen off,2019-09-21,230.0
Screen off,2019-09-22,151.0
Screen off,2019-09-23,232.0
Screen off,2019-09-24,298.0
Screen off,2019-09-25,206.0
Screen off,2019-09-26,196.0
Screen off,2019-09-27,82.0
Screen off,2019-09-28,116.0
Screen off,2019-09-29,100.0
Screen off,2019-09-30,219.0
Screen off,2019-10-01,215.0
Screen off,2019-10-02,154.0
Screen off,2019-10-03,178.0
Screen off,2019-10-04,139.0
Screen off,2019-10-05,144.0
Screen off,2019-10-06,194.0
Screen off,2019-10-07,127.0
Screen off,2019-10-08,234.0
Screen off,2019-10-09,188.0
Screen off,2019-10-10,44.0
Screen off,2019-10-11,183.0
Screen off,2019-10-12,47.0
Screen off,2019-10-13,53.0
Screen off,2019-10-14,122.0
Screen off,2019-10-15,192.0
Screen off,2019-10-16,186.0
Screen off,2019-10-17,151.0
Screen off,2019-10-18,19.0
Screen off,2019-10-19,1.0
Screen off,2019-10-20,14.0
Screen off,2019-10-21,42.0
Screen off,2019-10-22,45.0
Screen off,2019-10-23,98.0
Screen off,2019-10-24,82.0
Screen off,2019-10-25,95.0
Screen off,2019-10-26,82.0
Screen off,2019-10-27,96.0
Screen off,2019-10-28,60.0
Screen off,2019-10-29,105.0
Screen off,2019-10-30,589.0
Screen off,2019-10-31,138.0
Screen off,2019-11-01,259.0
Screen off,2019-11-02,144.0
Screen off,2019-11-03,62.0
Screen off,2019-11-04,143.0
Screen off,2019-11-05,128.0
Screen off,2019-11-06,106.0
Screen off,2019-11-07,193.0
Screen off,2019-11-08,149.0
Screen off,2019-11-09,235.0
Screen off,2019-11-10,218.0
Screen off,2019-11-11,197.0
Screen off,2019-11-12,138.0
Screen off,2019-11-13,161.0
Screen off,2019-11-14,78.0
Screen off,2019-11-15,81.0
Screen off,2019-11-16,23.0
Screen off,2019-11-17,19.0
Screen off,2019-11-18,74.0
Screen off,2019-11-19,257.0
Screen off,2019-11-20,226.0
Screen off,2019-11-21,104.0
Screen off,2019-11-22,72.0
Screen off,2019-11-23,248.0
Screen off,2019-11-24,210.0
Screen off,2019-11-25,155.0
Screen off,2019-11-26,341.0
Screen off (locked),2019-05-17,140.0
Screen off (locked),2019-05-18,998.0
Screen off (locked),2019-05-19,1218.0
Screen off (locked),2019-05-20,1546.0
Screen off (locked),2019-05-21,570.0
Screen off (locked),2019-05-22,1059.0
Screen off (locked),2019-05-23,325.0
Screen off (locked),2019-05-24,824.0
Screen off (locked),2019-05-25,919.0
Screen off (locked),2019-05-26,1318.0
Screen off (locked),2019-05-27,837.0
Screen off (locked),2019-05-28,992.0
Screen off (locked),2019-05-29,518.0
Screen off (locked),2019-05-30,1087.0
Screen off (locked),2019-05-31,873.0
Screen off (locked),2019-06-01,723.0
Screen off (locked),2019-06-02,1114.0
Screen off (locked),2019-06-03,1333.0
Screen off (locked),2019-06-04,700.0
Screen off (locked),2019-06-05,1091.0
Screen off (locked),2019-06-06,725.0
Screen off (locked),2019-06-07,928.0
Screen off (locked),2019-06-08,552.0
Screen off (locked),2019-06-09,1290.0
Screen off (locked),2019-06-10,977.0
Screen off (locked),2019-06-11,837.0
Screen off (locked),2019-06-12,904.0
Screen off (locked),2019-06-13,575.0
Screen off (locked),2019-06-14,760.0
Screen off (locked),2019-06-15,1030.0
Screen off (locked),2019-06-16,1378.0
Screen off (locked),2019-06-17,960.0
Screen off (locked),2019-06-18,1021.0
Screen off (locked),2019-06-19,920.0
Screen off (locked),2019-06-20,1027.0
Screen off (locked),2019-06-21,885.0
Screen off (locked),2019-06-22,909.0
Screen off (locked),2019-06-23,883.0
Screen off (locked),2019-06-24,1109.0
Screen off (locked),2019-06-25,951.0
Screen off (locked),2019-06-26,864.0
Screen off (locked),2019-06-27,857.0
Screen off (locked),2019-06-28,734.0
Screen off (locked),2019-06-29,1220.0
Screen off (locked),2019-06-30,864.0
Screen off (locked),2019-07-01,602.0
Screen off (locked),2019-07-02,924.0
Screen off (locked),2019-07-03,955.0
Screen off (locked),2019-07-04,689.0
Screen off (locked),2019-07-05,508.0
Screen off (locked),2019-07-06,1405.0
Screen off (locked),2019-07-07,928.0
Screen off (locked),2019-07-08,711.0
Screen off (locked),2019-07-09,856.0
Screen off (locked),2019-07-10,856.0
Screen off (locked),2019-07-11,1242.0
Screen off (locked),2019-07-12,989.0
Screen off (locked),2019-07-13,809.0
Screen off (locked),2019-07-14,900.0
Screen off (locked),2019-07-15,1187.0
Screen off (locked),2019-07-16,915.0
Screen off (locked),2019-07-17,917.0
Screen off (locked),2019-07-18,796.0
Screen off (locked),2019-07-19,640.0
Screen off (locked),2019-07-20,635.0
Screen off (locked),2019-07-21,1358.0
Screen off (locked),2019-07-22,844.0
Screen off (locked),2019-07-23,974.0
Screen off (locked),2019-07-24,1013.0
Screen off (locked),2019-07-25,833.0
Screen off (locked),2019-07-26,519.0
Screen off (locked),2019-07-27,1558.0
Screen off (locked),2019-07-28,939.0
Screen off (locked),2019-07-29,1208.0
Screen off (locked),2019-07-30,982.0
Screen off (locked),2019-07-31,1006.0
Screen off (locked),2019-08-01,687.0
Screen off (locked),2019-08-02,1018.0
Screen off (locked),2019-08-03,390.0
Screen off (locked),2019-08-04,1379.0
Screen off (locked),2019-08-05,766.0
Screen off (locked),2019-08-06,1218.0
Screen off (locked),2019-08-07,570.0
Screen off (locked),2019-08-08,1330.0
Screen off (locked),2019-08-09,680.0
Screen off (locked),2019-08-10,1074.0
Screen off (locked),2019-08-11,1213.0
Screen off (locked),2019-08-12,1156.0
Screen off (locked),2019-08-13,852.0
Screen off (locked),2019-08-14,415.0
Screen off (locked),2019-08-15,981.0
Screen off (locked),2019-08-16,1413.0
Screen off (locked),2019-08-17,302.0
Screen off (locked),2019-08-18,1055.0
Screen off (locked),2019-08-19,1258.0
Screen off (locked),2019-08-20,931.0
Screen off (locked),2019-08-21,536.0
Screen off (locked),2019-08-22,935.0
Screen off (locked),2019-08-23,1039.0
Screen off (locked),2019-08-24,851.0
Screen off (locked),2019-08-25,1228.0
Screen off (locked),2019-08-26,1099.0
Screen off (locked),2019-08-27,1007.0
Screen off (locked),2019-08-28,983.0
Screen off (locked),2019-08-29,486.0
Screen off (locked),2019-08-30,830.0
Screen off (locked),2019-08-31,964.0
Screen off (locked),2019-09-01,1081.0
Screen off (locked),2019-09-02,894.0
Screen off (locked),2019-09-03,1044.0
Screen off (locked),2019-09-04,867.0
Screen off (locked),2019-09-05,709.0
Screen off (locked),2019-09-06,813.0
Screen off (locked),2019-09-07,624.0
Screen off (locked),2019-09-08,1052.0
Screen off (locked),2019-09-09,867.0
Screen off (locked),2019-09-10,730.0
Screen off (locked),2019-09-11,977.0
Screen off (locked),2019-09-12,777.0
Screen off (locked),2019-09-13,454.0
Screen off (locked),2019-09-14,1120.0
Screen off (locked),2019-09-15,967.0
Screen off (locked),2019-09-16,1091.0
Screen off (locked),2019-09-17,344.0
Screen off (locked),2019-09-18,981.0
Screen off (locked),2019-09-19,1214.0
Screen off (locked),2019-09-20,629.0
Screen off (locked),2019-09-21,956.0
Screen off (locked),2019-09-22,890.0
Screen off (locked),2019-09-23,1142.0
Screen off (locked),2019-09-24,750.0
Screen off (locked),2019-09-25,933.0
Screen off (locked),2019-09-26,630.0
Screen off (locked),2019-09-27,1387.0
Screen off (locked),2019-09-28,897.0
Screen off (locked),2019-09-29,814.0
Screen off (locked),2019-09-30,1120.0
Screen off (locked),2019-10-01,671.0
Screen off (locked),2019-10-02,852.0
Screen off (locked),2019-10-03,746.0
Screen off (locked),2019-10-04,630.0
Screen off (locked),2019-10-05,894.0
Screen off (locked),2019-10-06,1178.0
Screen off (locked),2019-10-07,635.0
Screen off (locked),2019-10-08,1158.0
Screen off (locked),2019-10-09,566.0
Screen off (locked),2019-10-10,897.0
Screen off (locked),2019-10-11,1205.0
Screen off (locked),2019-10-12,764.0
Screen off (locked),2019-10-13,1026.0
Screen off (locked),2019-10-14,988.0
Screen off (locked),2019-10-15,604.0
Screen off (locked),2019-10-16,952.0
Screen off (locked),2019-10-17,622.0
Screen off (locked),2019-10-18,1040.0
Screen off (locked),2019-10-19,607.0
Screen off (locked),2019-10-20,156.0
Screen off (locked),2019-10-21,1061.0
Screen off (locked),2019-10-22,1187.0
Screen off (locked),2019-10-23,1145.0
Screen off (locked),2019-10-24,683.0
Screen off (locked),2019-10-25,1196.0
Screen off (locked),2019-10-26,1045.0
Screen off (locked),2019-10-27,1085.0
Screen off (locked),2019-10-28,829.0
Screen off (locked),2019-10-29,1067.0
Screen off (locked),2019-10-30,455.0
Screen off (locked),2019-10-31,1120.0
Screen off (locked),2019-11-01,574.0
Screen off (locked),2019-11-02,1006.0
Screen off (locked),2019-11-03,1010.0
Screen off (locked),2019-11-04,765.0
Screen off (locked),2019-11-05,1096.0
Screen off (locked),2019-11-06,1248.0
Screen off (locked),2019-11-07,513.0
Screen off (locked),2019-11-08,1139.0
Screen off (locked),2019-11-09,558.0
Screen off (locked),2019-11-10,1197.0
Screen off (locked),2019-11-11,482.0
Screen off (locked),2019-11-12,1025.0
Screen off (locked),2019-11-13,893.0
Screen off (locked),2019-11-14,1010.0
Screen off (locked),2019-11-15,1272.0
Screen off (locked),2019-11-16,984.0
Screen off (locked),2019-11-17,1023.0
Screen off (locked),2019-11-18,1469.0
Screen off (locked),2019-11-19,489.0
Screen off (locked),2019-11-20,935.0
Screen off (locked),2019-11-21,1173.0
Screen off (locked),2019-11-22,1172.0
Screen off (locked),2019-11-23,762.0
Screen off (locked),2019-11-24,660.0
Screen off (locked),2019-11-25,948.0
Screen off (locked),2019-11-26,709.0
Screen on (locked),2019-05-24,2.0
Screen on (locked),2019-05-30,4.0
Screen on (locked),2019-06-01,2.0
Screen on (locked),2019-06-05,1.0
Screen on (locked),2019-06-19,2.0
Screen on (locked),2019-06-21,1.0
Screen on (locked),2019-07-08,79.0
Screen on (locked),2019-07-14,1.0
Screen on (locked),2019-07-21,1.0
Screen on (locked),2019-08-13,1.0
Screen on (locked),2019-08-29,4.0
Screen on (locked),2019-08-31,2.0
Screen on (locked),2019-09-02,1.0
Screen on (locked),2019-09-05,1.0
Screen on (locked),2019-09-06,3.0
Screen on (locked),2019-10-04,6.0
Screen on (locked),2019-10-05,2.0
Screen on (locked),2019-10-10,4.0
Screen on (locked),2019-10-13,2.0
Screen on (locked),2019-10-16,3.0
Screen on (locked),2019-10-18,1.0
Screen on (unlocked),2019-05-18,5.0
Screen on (unlocked),2019-05-19,1.0
Screen on (unlocked),2019-05-20,5.0
Screen on (unlocked),2019-05-23,3.0
Screen on (unlocked),2019-05-24,5.0
Screen on (unlocked),2019-06-04,5.0
Screen on (unlocked),2019-06-16,2.0
Screen on (unlocked),2019-06-19,2.0
Screen on (unlocked),2019-06-24,2.0
Screen on (unlocked),2019-06-25,5.0
Screen on (unlocked),2019-07-03,4.0
Screen on (unlocked),2019-07-04,3.0
Screen on (unlocked),2019-07-07,2.0
Screen on (unlocked),2019-07-08,6.0
Screen on (unlocked),2019-07-09,11.0
Screen on (unlocked),2019-07-10,1.0
Screen on (unlocked),2019-07-13,4.0
Screen on (unlocked),2019-07-16,12.0
Screen on (unlocked),2019-07-18,4.0
Screen on (unlocked),2019-07-25,11.0
Screen on (unlocked),2019-07-26,2.0
Screen on (unlocked),2019-07-27,1.0
Screen on (unlocked),2019-07-30,1.0
Screen on (unlocked),2019-07-31,11.0
Screen on (unlocked),2019-08-01,1.0
Screen on (unlocked),2019-08-02,1.0
Screen on (unlocked),2019-08-03,18.0
Screen on (unlocked),2019-08-05,3.0
Screen on (unlocked),2019-08-06,3.0
Screen on (unlocked),2019-08-07,7.0
Screen on (unlocked),2019-08-09,1.0
Screen on (unlocked),2019-08-17,17.0
Screen on (unlocked),2019-08-20,2.0
Screen on (unlocked),2019-08-21,2.0
Screen on (unlocked),2019-08-23,1.0
Screen on (unlocked),2019-08-24,5.0
Screen on (unlocked),2019-08-27,2.0
Screen on (unlocked),2019-08-30,8.0
Screen on (unlocked),2019-08-31,6.0
Screen on (unlocked),2019-09-08,1.0
Screen on (unlocked),2019-09-10,1.0
Screen on (unlocked),2019-09-12,12.0
Screen on (unlocked),2019-09-13,4.0
Screen on (unlocked),2019-09-15,1.0
Screen on (unlocked),2019-09-16,1.0
Screen on (unlocked),2019-09-17,4.0
Screen on (unlocked),2019-09-18,2.0
Screen on (unlocked),2019-09-20,3.0
Screen on (unlocked),2019-09-21,115.0
Screen on (unlocked),2019-09-23,1.0
Screen on (unlocked),2019-09-29,2.0
Screen on (unlocked),2019-10-01,2.0
Screen on (unlocked),2019-10-03,1.0
Screen on (unlocked),2019-10-04,13.0
Screen on (unlocked),2019-10-06,1.0
Screen on (unlocked),2019-10-08,2.0
Screen on (unlocked),2019-10-21,1.0
Screen on (unlocked),2019-10-23,4.0
Screen on (unlocked),2019-10-25,1.0
Screen on (unlocked),2019-10-26,1.0
Screen on (unlocked),2019-10-29,1.0
Screen on (unlocked),2019-11-03,3.0
Screen on (unlocked),2019-11-04,2.0
Screen on (unlocked),2019-11-11,8.0
Screen on (unlocked),2019-11-13,1.0
Screen on (unlocked),2019-11-20,1.0
Screen on (unlocked),2019-11-24,10.0
Screen on (unlocked),2019-11-26,1.0
Service mode,2019-07-22,10.0
Settings,2019-05-18,4.0
Settings,2019-05-21,2.0
Settings,2019-05-29,1.0
Settings,2019-05-31,3.0
Settings,2019-06-01,1.0
Settings,2019-06-08,1.0
Settings,2019-06-14,1.0
Settings,2019-07-08,1.0
Settings,2019-07-29,11.0
Settings,2019-09-29,3.0
Settings,2019-10-14,1.0
Settings,2019-10-24,1.0
Settings,2019-11-11,1.0
SimpleMind Free,2019-06-11,1.0
Smart View,2019-08-06,2.0
Smart View,2019-08-24,1.0
Snapseed,2019-08-30,1.0
Snapseed,2019-08-31,7.0
Snapseed,2019-09-01,10.0
Snapseed,2019-09-06,3.0
Snapseed,2019-09-11,1.0
Snapseed,2019-09-15,4.0
Snapseed,2019-09-25,1.0
Snapseed,2019-09-26,3.0
Software update,2019-06-01,11.0
SoloLearn,2019-10-14,12.0
Spotify,2019-11-13,3.0
Sudoku,2019-11-25,5.0
Sun NXT,2019-08-25,4.0
Swiggy,2019-05-23,6.0
Swiggy,2019-05-27,8.0
Swiggy,2019-06-13,23.0
Swiggy,2019-07-02,3.0
Swiggy,2019-07-03,13.0
Swiggy,2019-07-08,8.0
Swiggy,2019-07-09,13.0
Swiggy,2019-07-11,21.0
Swiggy,2019-07-13,4.0
Swiggy,2019-07-14,14.0
Swiggy,2019-07-15,10.0
Swiggy,2019-07-16,9.0
Swiggy,2019-07-17,7.0
Swiggy,2019-07-18,1.0
Swiggy,2019-07-24,13.0
Swiggy,2019-07-25,6.0
Swiggy,2019-07-29,6.0
Swiggy,2019-08-01,4.0
Swiggy,2019-08-02,7.0
Swiggy,2019-08-07,1.0
Swiggy,2019-08-16,12.0
Swiggy,2019-08-17,26.0
Swiggy,2019-08-20,2.0
Swiggy,2019-08-23,15.0
Swiggy,2019-08-26,4.0
Swiggy,2019-08-28,1.0
Swiggy,2019-08-30,3.0
Swiggy,2019-08-31,6.0
Swiggy,2019-09-02,13.0
Swiggy,2019-09-07,6.0
Swiggy,2019-09-08,10.0
Swiggy,2019-09-09,10.0
Swiggy,2019-09-10,2.0
Swiggy,2019-09-13,7.0
Swiggy,2019-09-16,7.0
Swiggy,2019-09-25,12.0
Swiggy,2019-09-26,48.0
Swiggy,2019-09-27,4.0
Swiggy,2019-09-30,7.0
Swiggy,2019-10-02,6.0
Swiggy,2019-10-08,14.0
Swiggy,2019-10-09,1.0
Swiggy,2019-10-13,1.0
Swiggy,2019-10-15,11.0
Swiggy,2019-10-17,2.0
System UI,2019-05-18,1.0
TED,2019-07-30,3.0
TV Cast (LG),2019-09-14,1.0
Telegram,2019-09-30,6.0
Telegram,2019-10-01,10.0
Telegram,2019-10-02,19.0
Telegram,2019-10-03,19.0
Telegram,2019-10-04,1.0
Telegram,2019-10-07,2.0
Telegram,2019-10-08,1.0
Telegram,2019-10-09,3.0
Telegram,2019-10-11,1.0
Telegram,2019-10-12,4.0
Telegram,2019-10-14,15.0
Telegram,2019-10-15,7.0
Telegram,2019-10-16,5.0
Telegram,2019-10-22,9.0
Telegram,2019-10-23,2.0
Telegram,2019-10-25,2.0
Telegram,2019-10-27,1.0
Telegram,2019-10-28,6.0
Telegram,2019-10-29,2.0
Telegram,2019-11-02,11.0
Telegram,2019-11-03,26.0
Telegram,2019-11-04,8.0
Telegram,2019-11-06,1.0
Telegram,2019-11-08,6.0
Telegram,2019-11-10,1.0
Telegram,2019-11-11,2.0
Telegram,2019-11-13,4.0
Telegram,2019-11-15,2.0
Telegram,2019-11-16,2.0
Telegram,2019-11-18,2.0
Telegram,2019-11-21,2.0
Telegram,2019-11-25,1.0
UFO VPN Basic,2019-06-17,2.0
UFO VPN Basic,2019-06-19,3.0
UFO VPN Basic,2019-06-23,2.0
UFO VPN Basic,2019-06-24,1.0
UFO VPN Basic,2019-06-25,2.0
UFO VPN Basic,2019-06-26,1.0
UFO VPN Basic,2019-06-27,1.0
UFO VPN Basic,2019-06-29,1.0
UFO VPN Basic,2019-07-18,2.0
UFO VPN Basic,2019-08-10,4.0
UFO VPN Basic,2019-08-11,2.0
UFO VPN Basic,2019-08-17,3.0
UFO VPN Basic,2019-08-18,1.0
UFO VPN Basic,2019-08-21,1.0
UFO VPN Basic,2019-08-31,1.0
UFO VPN Basic,2019-09-21,3.0
UFO VPN Basic,2019-09-28,2.0
UFO VPN Basic,2019-09-29,2.0
Uber Eats,2019-05-23,2.0
Uber Eats,2019-05-27,3.0
Uber Eats,2019-05-30,23.0
Uber Eats,2019-05-31,16.0
Uber Eats,2019-06-06,31.0
Uber Eats,2019-06-11,24.0
Uber Eats,2019-06-12,3.0
Uber Eats,2019-06-13,14.0
Uber Eats,2019-06-17,13.0
Uber Eats,2019-06-18,10.0
Uber Eats,2019-06-20,2.0
Uber Eats,2019-06-21,2.0
Uber Eats,2019-06-22,18.0
Uber Eats,2019-06-23,8.0
Uber Eats,2019-06-25,7.0
Uber Eats,2019-06-26,5.0
Uber Eats,2019-06-27,31.0
Uber Eats,2019-06-28,13.0
Uber Eats,2019-06-30,10.0
Uber Eats,2019-07-03,1.0
Uber Eats,2019-07-11,2.0
Uber Eats,2019-07-14,3.0
Uber Eats,2019-07-20,14.0
Uber Eats,2019-08-01,3.0
Uber Eats,2019-08-05,6.0
Uber Eats,2019-08-29,2.0
Uber Eats,2019-09-02,2.0
Uber Eats,2019-09-04,32.0
Uber Eats,2019-09-05,33.0
Uber Eats,2019-09-08,13.0
Uber Eats,2019-09-09,6.0
Uber Eats,2019-09-11,4.0
Uber Eats,2019-09-13,47.0
Uber Eats,2019-09-17,14.0
Uber Eats,2019-09-18,3.0
Uber Eats,2019-10-08,4.0
Uber Eats,2019-10-17,20.0
Udemy,2019-08-13,3.0
Udemy,2019-08-14,18.0
Udemy,2019-08-17,5.0
Udemy,2019-08-23,5.0
Udemy,2019-08-24,3.0
Udemy,2019-08-30,2.0
Udemy,2019-09-02,2.0
Udemy,2019-09-05,8.0
Udemy,2019-09-17,13.0
Udemy,2019-09-29,2.0
Udemy,2019-10-13,3.0
Udemy,2019-10-17,2.0
Udemy,2019-11-07,9.0
Video Player,2019-05-18,2.0
Video Player,2019-06-15,32.0
Video Player,2019-06-17,3.0
Video Player,2019-07-03,2.0
Video Player,2019-08-03,2.0
Video Player,2019-08-19,4.0
WPS Office,2019-07-25,9.0
WPS Office,2019-10-01,2.0
WPS Office,2019-10-04,2.0
WPS Office,2019-10-29,2.0
WPS Office,2019-11-18,2.0
WhatsApp,2019-05-17,65.0
WhatsApp,2019-05-18,44.0
WhatsApp,2019-05-19,37.0
WhatsApp,2019-05-20,11.0
WhatsApp,2019-05-21,68.0
WhatsApp,2019-05-22,68.0
WhatsApp,2019-05-23,95.0
WhatsApp,2019-05-24,148.0
WhatsApp,2019-05-25,10.0
WhatsApp,2019-05-26,15.0
WhatsApp,2019-05-27,25.0
WhatsApp,2019-05-28,51.0
WhatsApp,2019-05-29,56.0
WhatsApp,2019-05-30,20.0
WhatsApp,2019-05-31,15.0
WhatsApp,2019-06-01,10.0
WhatsApp,2019-06-02,30.0
WhatsApp,2019-06-03,17.0
WhatsApp,2019-06-04,12.0
WhatsApp,2019-06-05,17.0
WhatsApp,2019-06-06,31.0
WhatsApp,2019-06-07,24.0
WhatsApp,2019-06-08,34.0
WhatsApp,2019-06-09,30.0
